Daily temperature,3-day temperature,7-day temperature,15-day temperature,7-day Tmax,7-day Tmin,Diurnal temperature range,CDD24,HDD18,7-day CDD24,7-day HDD18,Built-up share,Natural/green share,Elevation,Population density,Residential share,Nearest industrial distance,NDVI p50,pattern
-0.1858768,0.1538746,0.020204272,0.8165203,-0.50364494,-0.06779393,-0.037993904,-0.0040609576,-0.04663102,0.0025037418,-0.654146,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
-0.045879483,-0.19370806,-0.33613315,-0.2274194,-0.11629015,-0.23093697,0.02081519,-0.035704304,-0.0013524881,-0.031390388,-0.090183936,0.04131826,-0.16501702,-0.019967167,-0.15164982,0.1332425,-0.1569416,-0.0556596,Pattern 3
-0.013305277,-0.050072476,-0.10336559,0.5484027,-0.038344454,0.1258979,0.018978307,0.00035761087,-0.021823114,-0.00039451066,-0.08527517,0.20022164,0.112848714,0.020270143,0.29140475,0.14212401,-0.13776039,0.011618588,Pattern 3
0.032951932,0.014202464,-0.02241275,0.19013713,-0.047211647,-0.22025645,0.10687872,0.0217755,-0.004604011,-0.00999387,-0.10432436,-0.24141647,-0.19658783,-0.24461152,-0.1864512,0.07869707,-0.17415933,-0.14214033,Pattern 3
0.0027073063,0.011344146,0.10158224,0.46912333,0.020420134,-0.051343307,-0.041994285,0.0,0.011047227,0.0,0.09156468,0.01028834,-0.053237226,0.010138525,0.13960876,0.17636707,-0.06346579,0.01927792,Pattern 3
0.036595855,0.024941158,-0.2226661,-0.33762223,0.0004183555,-0.12198768,0.12979087,0.03364226,-0.0017012231,0.084946394,-0.0948733,0.046999134,-0.16734484,-0.02322635,-0.1519489,0.13364398,-0.15372081,-0.053689722,Pattern 3
0.0036911971,0.040133204,-0.005477115,-0.2389871,0.08333449,-0.7824278,0.002184102,-0.02605313,-0.00063610805,0.1714974,0.10322997,-0.02412632,-0.09790635,-0.060253784,-0.023063539,-0.79196644,-0.15464726,-0.04802967,Pattern 3
-0.5105595,0.08390125,0.03305194,1.4310405,-0.2203022,0.45465502,0.03538062,-0.00023468213,-0.43263206,0.009047706,0.18285795,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
0.023916442,0.007653487,0.1460292,0.39465958,0.0159893,0.20927852,-0.031129587,0.0,0.02157738,0.0,0.13957106,-0.15006804,-0.104849234,-0.080745794,-0.14549418,0.06625681,-0.13652539,-0.1330215,Pattern 3
-0.039186046,-0.12285563,-0.26628637,-0.26091343,-0.3337652,-0.1156588,0.07187915,-0.001153158,-0.029967276,-0.028692232,-0.55710316,-0.021192975,-0.08049997,-0.0470123,-0.013281353,-0.7821715,-0.15139107,-0.046476826,Pattern 3
0.052574135,0.10041202,0.07794959,1.0492219,0.52667505,0.799281,0.024208523,0.008359065,-0.00373597,0.50768846,-0.074386954,0.077563755,-0.004861653,-0.053366438,0.07702736,0.06329243,1.4634365,-0.050478004,Pattern 3
-0.12855336,0.00068267697,0.3052171,-1.4693598,0.09184866,-0.9311979,-0.10914111,-0.08406409,-0.01974486,-0.04456111,-0.049228914,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
0.038624883,0.09946455,0.20507428,-0.035105653,-0.06498859,-0.33598518,0.05808879,0.034957778,-0.000899653,0.6225606,-0.054830402,-0.14452258,-0.21018642,-0.13639876,-0.1448547,0.106505744,-0.18660517,-0.1365521,Pattern 3
-0.0628554,-0.09469052,-0.28270304,-0.5672773,-0.36968717,-0.08343516,-0.010382796,-0.00086026965,-0.06441402,-0.029378712,-0.47782686,-0.014952041,-0.08070253,-0.044761404,-0.009158802,-0.773027,-0.1513518,-0.036527455,Pattern 3
0.087965325,0.08931117,0.094865814,0.0919395,0.26053956,0.04166083,0.06307655,0.004353977,-0.00019540625,0.51728153,0.09445541,-0.092878394,-0.16071789,-0.20133884,-0.105611905,-0.8397462,-0.2002073,-0.13566662,Pattern 3
-0.006948319,0.07781859,0.06274074,-0.021434389,-0.12401395,-0.07697476,0.047361597,0.008164002,-0.004588795,-0.22242591,-0.03361081,0.27267888,0.13705389,0.073746316,0.31759444,0.15334795,-0.114482164,-0.04448381,Pattern 3
-0.01793264,0.034384187,0.13579363,0.42650166,-0.0041569504,0.2777097,0.04804797,0.0,-0.015333621,0.0,0.11068535,0.17748791,0.042309135,0.20640926,0.24208425,0.13312824,-0.11270606,-0.03676352,Pattern 3
-0.114506096,-0.08800487,0.11849874,0.09003728,-0.045073513,0.1821761,-0.033808332,0.0,-0.07966253,0.0,0.11774001,0.17000647,0.06270568,-0.009479244,0.2521562,0.11417125,-0.15740936,0.0067682452,Pattern 3
0.08124899,-0.10263645,-0.05132324,0.9805249,-0.27781096,-0.17290118,-0.22920331,-0.00035716878,0.103819035,-0.0072649242,-0.046564043,0.016679633,-0.028608771,0.029029371,0.046576813,-0.6896966,-0.11765988,0.035321545,Pattern 3
-0.020088786,0.015710248,-0.11593531,0.43572798,-0.01127971,-0.21007062,0.044977657,-0.01361264,-0.0030823385,0.048701093,-0.08132635,-0.06427141,-0.1392168,-0.05189135,-0.11969624,0.13922289,-0.15339251,-0.100652695,Pattern 3
-0.11705,-0.15432115,-0.21376897,-0.595218,-0.4350058,-0.18439505,-0.09861023,0.0,-0.08761014,-0.003472128,-0.17722808,-0.09034374,-0.18042246,-0.20185152,-0.10715927,-0.8577481,-0.20429526,-0.13382381,Pattern 3
0.055089287,0.027414978,-0.09013786,-0.47744152,-0.075712845,-0.32865778,-0.112538494,0.003521987,-0.032992586,0.15213646,0.06432963,0.2160139,0.1520933,-0.024199717,0.30480608,0.10981232,-0.16194884,0.027813321,Pattern 3
-0.080519855,-0.00773533,-0.07639778,-0.19802524,-0.17220226,0.017706597,0.1084544,-0.00043536848,-0.05922201,-0.20707777,0.02445673,-0.004180459,-0.18812913,-0.028557194,0.0041304287,0.09942095,-0.19595689,-0.04448408,Pattern 3
0.019310914,0.07878923,0.27479458,-0.035447937,0.01803639,-0.1763695,0.08491646,0.024886297,-0.0012582714,0.7237231,-0.04715174,-0.10135422,-0.08975703,-0.07744709,-0.12039982,0.12206389,-0.17010632,0.0009683402,Pattern 3
-0.001477976,0.023347659,-0.035083372,-0.043752495,-0.14822447,-0.11199401,-0.043208055,0.0019379759,-0.0048097596,-0.40558773,-0.03521723,0.2768647,0.1369418,0.07743903,0.31726846,0.15626611,-0.11295499,-0.045466386,Pattern 3
-0.13710931,-0.024131892,-0.11222378,-0.94093895,-0.1676333,-0.30375868,-0.27541983,-0.0047037,-0.16753882,-0.028355973,-0.25664908,0.074828535,-0.013182842,-0.060461376,0.07078423,0.03889332,1.4338316,-0.052027345,Pattern 3
0.08225677,-0.08998825,-0.054088604,-0.06447629,-0.45139605,0.7788938,0.25084987,0.0635902,-0.0050613363,0.92129326,0.060815815,0.074129894,-0.0031772114,-0.06047106,0.07424203,0.060881976,1.4562529,-0.050478004,Pattern 3
-0.024266388,-0.082632415,0.012133096,-0.3091492,0.04836995,0.11666329,0.020333359,0.012928715,-0.0156172095,0.17738028,0.03257384,0.048662603,-0.15762956,-0.024840094,-0.15053461,0.13551809,-0.15327206,-0.054739736,Pattern 3
-0.0036523296,-0.00684184,0.11300371,0.42240262,0.08551796,0.2666623,0.015720034,0.0,-0.0016043232,0.0,0.11304529,0.1708819,0.041759547,0.20000471,0.23909786,0.12795441,-0.11123091,-0.049330413,Pattern 3
-0.04216054,-0.006500339,-0.034179017,0.5109899,0.044108726,0.05917585,0.10041158,0.0,-0.033767216,-0.011910369,-0.058314864,0.0058275945,-0.12629147,-0.03649933,-0.14767534,0.095795676,-0.11952906,-0.058496617,Pattern 3
0.059444882,0.029811284,0.102675915,0.61174595,-0.11655493,0.11691399,-0.1286496,0.0,0.057974033,0.0,0.102277614,-0.13831703,-0.09103084,-0.065842465,-0.13709107,0.084307656,-0.11478571,-0.10967689,Pattern 3
0.05198864,0.033398923,-0.034297768,0.62657565,-0.34010404,0.92112005,0.31851256,-0.0047037,0.035507046,-0.02818671,-0.11600373,0.07370498,-0.009934952,-0.059442464,0.074518375,0.049751572,1.450219,-0.04689927,Pattern 3
-0.17088422,-0.20517196,-0.35113966,1.1369443,-0.8189885,-0.49818367,-0.16873418,-0.0012523272,-0.10005195,0.025241775,-1.2935942,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
0.061424803,-0.064509295,0.077599265,0.52842677,0.104265325,-0.24843821,-0.121508166,0.0,0.05526713,0.0,0.07237543,-0.0608508,-0.15714504,-0.3106571,-0.07658735,-0.76730037,-0.2021218,-0.17170867,Pattern 3
0.05228721,-0.11074999,0.16805175,0.35311836,0.1835118,0.056162972,-0.0035657494,0.0,0.042575173,0.0,0.16639632,0.010008983,-0.051673464,0.010109193,0.1445292,0.17048295,-0.072019465,0.019581666,Pattern 3
-0.029759869,0.010501529,0.24154863,-0.044721898,0.063129306,-0.04248653,-0.055012245,-0.039696176,-0.0008595029,0.73860794,-0.04491803,-0.07761528,-0.19787346,-0.114800826,-0.17745255,0.11711453,-0.16220428,-0.13451506,Pattern 3
-0.027579643,0.043832805,-0.027936054,-0.0524649,0.0019087775,-0.060227863,0.054366063,-0.0002288593,-0.021248862,-0.05466312,0.023007138,-0.24120517,-0.16183618,-0.24220255,-0.18003073,0.08995093,-0.14239666,-0.11535157,Pattern 3
0.13045995,0.09863292,-0.4938757,0.8152834,-0.5589977,0.37977263,0.15358472,-0.028141564,-0.005349063,-0.4008292,0.19592191,0.07247918,-0.008463608,-0.060985096,0.0732862,0.056509204,1.4469947,-0.050005294,Pattern 3
-0.21367086,-0.04139096,-0.17660284,-1.521561,0.24411885,-0.3936645,-0.45488453,0.031587757,-0.044016723,0.09926821,-0.018237155,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
0.044560697,-0.010752594,0.10229436,0.26442465,0.057668697,0.06483251,0.16773577,0.0,0.04270658,0.0,0.10784756,0.029223923,-0.089005984,-0.032959323,-0.12925094,0.10029069,-0.09970512,-0.051435042,Pattern 3
0.07656357,0.07332481,-0.0024790694,0.12274171,0.034502313,0.34340695,-0.13728817,0.08488829,-0.0035079916,-0.02967772,-0.09587838,-0.2386631,-0.20204902,-0.24205299,-0.19035935,0.07207699,-0.18363582,-0.14730918,Pattern 3
0.0005582694,0.07008848,0.07705326,-0.13803151,0.16919525,-0.30909395,-0.0050272876,-0.041182194,-0.00063610805,-0.008414709,0.1036355,-0.01693825,-0.09375382,-0.05572359,-0.024541661,-0.78737766,-0.14720675,-0.04560751,Pattern 3
-0.109094545,-0.018771542,0.024325322,0.5659147,-0.017657027,0.012035642,0.12072091,0.0,-0.09609549,0.0,0.03982161,-0.041419365,-0.11189177,-0.05348333,-0.15377262,0.06517875,-0.11924426,-0.10594619,Pattern 3
-0.051686123,-0.021565845,-0.03945817,-0.6177699,-0.1004962,0.052242853,0.19573618,0.00014806309,-0.026179912,-0.18909787,-0.07548425,0.11400225,-0.121143036,0.007346785,-0.070714064,0.17784613,-0.11071543,-0.022385381,Pattern 3
-0.06776195,0.03094332,-0.0020220857,-0.42240965,-0.13479254,-0.19774579,-0.13761029,0.005822197,-0.010815123,-0.024269251,-0.18397032,-0.19172789,-0.13933703,-0.18493533,-0.13896516,0.12575044,-0.119035006,-0.08207255,Pattern 3
-0.022009552,-0.02166354,0.1318544,-0.30784738,-0.2120803,-0.027748765,-0.0076478063,0.0,-0.033772703,-0.012601575,-0.0010047395,0.009538975,-0.042402063,-0.019536583,0.02343354,-0.72683406,-0.13583732,-0.008056341,Pattern 3
-0.006623007,0.0009967344,0.08557304,-0.2745525,0.002480141,-0.0052823755,-0.04632707,-0.0004950545,0.00067089766,-0.12705384,0.09744506,0.027324297,-0.16125116,0.004434716,0.03846794,0.12066624,-0.1596697,-0.025484722,Pattern 3
0.033912793,-0.02866352,-0.007160639,-0.21060154,0.010371506,0.0850542,-0.11659919,0.0,0.0084301485,-0.047529086,0.017598039,-0.038307797,-0.17222849,-0.04122845,-0.116595946,0.1405331,-0.16312933,-0.1233372,Pattern 3
-0.022102578,0.28160593,0.12693958,0.78664607,1.4371433,-0.12264105,0.15570168,0.038519338,-0.02268132,0.24900407,-0.12142653,0.0025949564,0.81951517,0.7814264,0.0026661286,0.738379,0.0,0.6935674,Pattern 3
0.09180772,0.048938714,-0.0076693706,0.041382607,0.02084005,0.0056963046,0.0714134,-7.722523e-05,0.07337303,-0.052291278,0.08408839,-0.23802209,-0.15887491,-0.23431607,-0.17714185,0.09696762,-0.13732016,-0.10933491,Pattern 3
-0.1109568,-0.07403538,0.11475993,-0.6017638,-0.19567612,0.05667114,0.049247265,-0.0074577737,-0.022489129,0.0021671527,0.46897563,-0.0121342605,-0.08252482,-0.037936185,0.0023197697,-0.77178967,-0.14200999,-0.039650887,Pattern 3
