line_name,raw_annual_mean_c,raw_jas_mean_c,raw_cdd24,raw_hdd18,raw_days,scenario,model,year,pattern,downscaled_annual_mean_c,downscaled_jas_mean_c,downscaled_cdd24,downscaled_hdd18,downscaled_days,downscaled_minus_raw_c
枇杷坪六回(467),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
枇杷坪四回(464),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
枇海线(456),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
枇滨线(463),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
枇睿线(462),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
枇附线(455),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
桥高三回（473）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.047467290309203,27.352919376666375,371.61808565467527,1244.0969071876573,365,-0.7132233987777106
桥高二回（472）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.047467290309203,27.352919376666375,371.61808565467527,1244.0969071876573,365,-0.7132233987777106
武陵一回（456）,19.114214,27.819033,503.18668,1108.9357,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.018360294656972,27.20777342803428,351.4199005879499,1238.3653920614415,365,-1.0958536488244732
武黄线（455）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 2,17.81966295955672,27.000209309588804,330.248350930188,1269.4251608343964,365,-1.119366734046796
江万线（484）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江东线（445）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,17.472128479887072,26.6939849946288,303.58609642978166,1328.5008712611489,365,-1.288562209199842
江体一回（465）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江体二回（466）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 3,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江山一回（458）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江山二回（476）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江恒线（456）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江星线（486）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江泉一回（456）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江泉一回（478）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江牌线（464）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江电线（474）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江盐线(463),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江科一回（457）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江科三回（482）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江移线（467）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江维二回（473）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江观三回（479）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江观二回（454）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江观线（462）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江越线（475）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江都线（481）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
江高线（461）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
油小线（466）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.233131705104494,28.571088275627936,505.9606151898577,1051.0183403699002,365,0.2941020115009785
油新一回（482）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.233131705104494,28.571088275627936,505.9606151898577,1051.0183403699002,365,0.2941020115009785
油沙一回（472）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.233131705104494,28.571088275627936,505.9606151898577,1051.0183403699002,365,0.2941020115009785
油沙二回487,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.233131705104494,28.571088275627936,505.9606151898577,1051.0183403699002,365,0.2941020115009785
油源线（469）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.233131705104494,28.571088275627936,505.9606151898577,1051.0183403699002,365,0.2941020115009785
油玉线（478）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 1,16.27386859491962,25.207299815137684,176.60258676444266,1523.2198168359391,365,-2.665161098683896
油盐线（479）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 1,16.27386859491962,25.207299815137684,176.60258676444266,1523.2198168359391,365,-2.665161098683896
油茨一回（467）,17.43977,26.054602,309.97446,1370.9153,365,ssp126,ACCESS-CM2,2030,Pattern 2,16.079876389486326,25.02905018101402,166.2202773728725,1560.2513313278055,365,-1.3598933553867205
油茨二回（481）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 1,16.057782596628837,25.032490990560078,165.8454836390031,1569.5532227228296,365,-2.881247096974679
油铁一回（483）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.233131705104494,28.571088275627936,505.9606151898577,1051.0183403699002,365,0.2941020115009785
油铁二回（471）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.233131705104494,28.571088275627936,505.9606151898577,1051.0183403699002,365,0.2941020115009785
油高线（473）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 1,16.27386859491962,25.207299815137684,176.60258676444266,1523.2198168359391,365,-2.665161098683896
清云一回（476）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清医一回（451）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清寰线（466）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清永线（468）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清沙线（455）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清泉一回（453）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清泉三回（477）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清泉二回（452）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清泉五回（467）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清泉六回（472）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清泉四回（478）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清牌一回（474）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清瑞线（454）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 3,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清电线（458）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清胜线（459）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清达三回（465）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清达二回（469）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
清鑫线（466）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
瀼河线（457）,18.93903,27.596231,476.25604,1124.8448,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.60029919038284,27.88725567897404,427.8824342466413,1151.0350645970348,365,-0.338730503220674
熊园一回(453),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
熊园二回(467),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
熊家一回(465),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
熊家二回(466),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.833118759220856,28.259290950790575,474.3600285298741,1128.4882557141666,365,0.0724280701339417
熊铁一回(456),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.833118759220856,28.259290950790575,474.3600285298741,1128.4882557141666,365,0.0724280701339417
申凤线(464),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申化线(451),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申叶线(459),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 3,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申周线(457),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
申园二回(463),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申园线(487),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申城线(468),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申大线(469）,18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申安一回(483),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申安二回(478),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申明线(458),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申污线(488),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
申湖线(455),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申玉线(467),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.047467290309203,27.352919376666375,371.61808565467527,1244.0969071876573,365,-0.7132233987777106
申筑一回(474),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申筑二回(456),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申纺一回(482),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申纺三回(479),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申纺二回(481),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申萃一回(477),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申萃二回(462),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申运线(486),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,19.29000722233211,28.81208153670745,532.1931312007987,1062.302732527517,365,0.529316533245197
申铁一回(461),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 3,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申铁二回(465),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.797912729477726,24.77769074638033,148.90848131011438,1625.3794054277375,365,-2.9627779596091877
申飞一回（471),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 2,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
申飞二回(473),18.76069,27.46951,463.78757,1159.5571,365,ssp126,ACCESS-CM2,2030,Pattern 1,18.195536780330237,27.567805048390028,392.1248515870413,1222.2559236097463,365,-0.5651539087566775
白双线（457）,18.960611,27.650126,484.23944,1119.5774,365,ssp126,ACCESS-CM2,2030,Pattern 1,17.355212365422577,26.59316048957209,293.1685124816214,1351.204143642122,365,-1.6053989779612117
白土线（454）,16.93781,25.524502,260.8795,1455.2944,365,ssp126,ACCESS-CM2,2030,Pattern 1,15.2928073674059,24.075503541581952,103.44202562853653,1705.9352292704482,365,-1.6450035304212491
白地线（453）,16.93781,25.524502,260.8795,1455.2944,365,ssp126,ACCESS-CM2,2030,Pattern 3,16.437593079390698,25.48468545587183,200.29943294593693,1502.4106103096428,365,-0.5002178184364503
白大线（459）,18.960611,27.650126,484.23944,1119.5774,365,ssp126,ACCESS-CM2,2030,Pattern 1,17.355212365422577,26.59316048957209,293.1685124816214,1351.204143642122,365,-1.6053989779612117
