line_name,pattern,downscaled_annual_mean_c,downscaled_jas_mean_c,downscaled_cdd24,downscaled_hdd18,downscaled_days,scenario,model,year
白太线（456）,Pattern 1,17.48290521692797,27.24424928114887,335.658130911846,1379.611574001238,365,ssp585,ACCESS-CM2,2050
白恒一回（458）,Pattern 1,16.337213926447014,25.849808881736536,195.41387551314708,1582.65143274847,365,ssp585,ACCESS-CM2,2050
白普线（455）,Pattern 3,16.43013738429045,25.897321780782132,200.35433712165175,1555.559265322939,365,ssp585,ACCESS-CM2,2050
白石线（455）,Pattern 2,18.53788097500439,28.47382470489691,476.11152596914764,1218.9908043250514,365,ssp585,ACCESS-CM2,2050
白羊线（453）,Pattern 2,18.53788097500439,28.47382470489691,476.11152596914764,1218.9908043250514,365,ssp585,ACCESS-CM2,2050
相化线（321）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
相安线（453）,Pattern 1,20.50684650709832,30.729765392794892,777.9807203316371,952.1186397232786,365,ssp585,ACCESS-CM2,2050
相思线（451）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
相柱线（454）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
相鹿线（452）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
立苇一回（451）,Pattern 1,17.25143354626002,26.881615025299503,295.030613327245,1406.2147292795048,365,ssp585,ACCESS-CM2,2050
立苇三回（453）,Pattern 2,18.67686337992678,28.57742356108546,488.7466317539849,1189.6782149547525,365,ssp585,ACCESS-CM2,2050
立苇二回（452）,Pattern 2,18.67686337992678,28.57742356108546,488.7466317539849,1189.6782149547525,365,ssp585,ACCESS-CM2,2050
红沙一回(459),Pattern 1,20.50684650709832,30.729765392794892,777.9807203316371,952.1186397232786,365,ssp585,ACCESS-CM2,2050
红沙二回(461),Pattern 2,20.049958043987065,30.176974806878018,706.4831381008598,1010.727220264613,365,ssp585,ACCESS-CM2,2050
罗中线（459）,Pattern 3,17.30102445414273,26.90241433846554,298.6039297179236,1398.5851552448337,365,ssp585,ACCESS-CM2,2050
罗田线（451）,Pattern 1,15.697643694962894,25.071056023505513,128.08655282889922,1695.6496791325255,365,ssp585,ACCESS-CM2,2050
罗电线（456),Pattern 3,15.697643694962894,25.071056023505513,128.08655282889922,1695.6496791325255,365,ssp585,ACCESS-CM2,2050
罗铁线（322）,Pattern 1,15.697643694962894,25.071056023505513,128.08655282889922,1695.6496791325255,365,ssp585,ACCESS-CM2,2050
罗马线（458）,Pattern 2,15.697643694962894,25.071056023505513,128.08655282889922,1695.6496791325255,365,ssp585,ACCESS-CM2,2050
腾高二回（474）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
走中线（454）,Pattern 1,17.848137978219416,27.505987881059507,365.20540316753096,1303.1509344065498,365,ssp585,ACCESS-CM2,2050
走马线（453）,Pattern 1,17.479653791227673,27.090605509883627,318.4892190695042,1360.4992947022884,365,ssp585,ACCESS-CM2,2050
赶场线（452）,Pattern 1,18.687402260061017,28.592415589574212,493.1301924766148,1196.7021827375975,365,ssp585,ACCESS-CM2,2050
重啤线（466）,Pattern 1,18.688967764653285,28.61166885071624,492.70544283273773,1188.9235393385006,365,ssp585,ACCESS-CM2,2050
金管一回（466）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
金管三回（463）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
金管二回（465）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
钢厂三回（456）,Pattern 1,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
钢厂二回（455）,Pattern 1,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
长坝线（452）,Pattern 1,18.687402260061017,28.592415589574212,493.1301924766148,1196.7021827375975,365,ssp585,ACCESS-CM2,2050
长坪线（457）,Pattern 1,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
长大线（459）,Pattern 2,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
长天线（453）,Pattern 1,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
长开线（461）,Pattern 1,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
长戒线（452）,Pattern 1,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
长楼线（457）,Pattern 2,17.48290521692797,27.24424928114887,335.658130911846,1379.611574001238,365,ssp585,ACCESS-CM2,2050
长永线（455）,Pattern 1,17.960049821533666,27.86834879130878,406.2512688136937,1312.2942508015817,365,ssp585,ACCESS-CM2,2050
长河线（461）,Pattern 1,18.67686337992678,28.57742356108546,488.7466317539849,1189.6782149547525,365,ssp585,ACCESS-CM2,2050
长流线（454）,Pattern 2,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
长消线（456）,Pattern 2,18.687402260061017,28.592415589574212,493.1301924766148,1196.7021827375975,365,ssp585,ACCESS-CM2,2050
长滩线（459）,Pattern 2,18.687402260061017,28.592415589574212,493.1301924766148,1196.7021827375975,365,ssp585,ACCESS-CM2,2050
长玉线（462）,Pattern 2,18.687402260061017,28.592415589574212,493.1301924766148,1196.7021827375975,365,ssp585,ACCESS-CM2,2050
长电线（456）,Pattern 1,19.412376065096446,29.48548890447748,603.8816249802019,1094.1706312065446,365,ssp585,ACCESS-CM2,2050
长茨线（458）,Pattern 2,18.687402260061017,28.592415589574212,493.1301924766148,1196.7021827375975,365,ssp585,ACCESS-CM2,2050
长衡线（458）,Pattern 1,18.67686337992678,28.57742356108546,488.7466317539849,1189.6782149547525,365,ssp585,ACCESS-CM2,2050
长高二回（453）,Pattern 1,18.687402260061017,28.592415589574212,493.1301924766148,1196.7021827375975,365,ssp585,ACCESS-CM2,2050
龙代线（451）,Pattern 1,16.59398591797694,25.937455896832443,202.25711568406788,1502.3269076395275,365,ssp585,ACCESS-CM2,2050
龙医一回（458）,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙医二回（469）,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙恒线（456）,Pattern 3,16.605374755918092,26.194353711454724,228.30856466515073,1534.1535823137967,365,ssp585,ACCESS-CM2,2050
龙新线（452）,Pattern 3,19.046912638916854,28.843372456324527,520.5416099905274,1121.0041539751182,365,ssp585,ACCESS-CM2,2050
龙梨线（458）,Pattern 1,16.605374755918092,26.194353711454724,228.30856466515073,1534.1535823137967,365,ssp585,ACCESS-CM2,2050
龙渝线（467）,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙燕线（453）,Pattern 3,19.025448155864773,28.883515004334754,525.8063344876831,1131.5914350440416,365,ssp585,ACCESS-CM2,2050
龙电一回（478）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙电二回（479）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙电线（457）,Pattern 1,18.274608480073937,28.05478030142367,427.4567294885542,1245.708427827844,365,ssp585,ACCESS-CM2,2050
龙相一回（451）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙相三回（454）,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙相二回（472）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙相四回（471）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙石一回（452）,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙石二回（473）,Pattern 2,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙腾一回（477),Pattern 1,20.438916901412547,30.45439397037387,743.2401195234688,935.7271615231153,365,ssp585,ACCESS-CM2,2050
龙腾三回（476）,Pattern 1,20.438916901412547,30.45439397037387,743.2401195234688,935.7271615231153,365,ssp585,ACCESS-CM2,2050
龙腾二回（462）,Pattern 1,19.7777700236084,29.775701140610817,646.0486373355346,1033.5182477017233,365,ssp585,ACCESS-CM2,2050
龙腾五回（459）,Pattern 1,20.438916901412547,30.45439397037387,743.2401195234688,935.7271615231153,365,ssp585,ACCESS-CM2,2050
龙腾四回（461）,Pattern 1,20.438916901412547,30.45439397037387,743.2401195234688,935.7271615231153,365,ssp585,ACCESS-CM2,2050
龙驹二回（461）,Pattern 2,18.433754827128038,28.275103850220525,454.28816576936913,1230.4430293706039,365,ssp585,ACCESS-CM2,2050
龙驹线（453）,Pattern 1,16.355767905034984,25.896704668546086,198.94897580480978,1574.7321285880348,365,ssp585,ACCESS-CM2,2050
龙高线（454）,Pattern 1,16.59398591797694,25.937455896832443,202.25711568406788,1502.3269076395275,365,ssp585,ACCESS-CM2,2050
万书线（462）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
万利高速（457）,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
万复线（467）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
万州桥四回（454）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
万永线（463）,Pattern 1,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,ssp585,ACCESS-CM2,2090
万滨一回（459）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
万滨二回（461）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
三铁二回（462）,Pattern 1,22.674668993833905,33.133091540634595,1151.1675266083514,708.911522191201,365,ssp585,ACCESS-CM2,2090
三高线（461）,Pattern 2,22.674668993833905,33.133091540634595,1151.1675266083514,708.911522191201,365,ssp585,ACCESS-CM2,2090
五乐线（442）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五俪一回（477）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五俪二回（482）,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
五友线（488）,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
五星二回（481）,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
五桥一回（462）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五桥三回（461）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五桥二回（479）,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
五桥五回（472）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五桥六回（485）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五桥四回（467）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五水一回（441）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五水二回（465）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五汇线（463）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五联一回（469）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五联三回（484）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五联二回（471）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五茂一回（478）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五药线（456）,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
五郦三回（483）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五长线（454）,Pattern 2,21.881332654234892,32.24558271423594,1009.3003926315107,789.1415515443035,365,ssp585,ACCESS-CM2,2090
五长线（455）,Pattern 2,21.881332654234892,32.24558271423594,1009.3003926315107,789.1415515443035,365,ssp585,ACCESS-CM2,2090
五陆线（459）,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
五陈线（458）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
五雄线（476）,Pattern 1,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
五龙一回（475）,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
五龙二回（487）,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
光国一回（454）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
光国二回（459）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
光山线（461）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
光岩一回（453）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
光岩三回（463）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
光岩二回（458）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
光明一回（452）,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
光明三回（454）,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
光明二回（453）,Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
光明四回（462）,Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
光高线（459）,Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
凉响线（459）,Pattern 2,21.9803321428218,32.275668218915484,1023.0156466288693,775.9767675352332,365,ssp585,ACCESS-CM2,2090
凉甘线（458）,Pattern 2,21.9803321428218,32.275668218915484,1023.0156466288693,775.9767675352332,365,ssp585,ACCESS-CM2,2090
凉青线（456）,Pattern 1,22.948729128232213,33.40964696110529,1195.467392553406,680.8036748096644,365,ssp585,ACCESS-CM2,2090
凉风线（454）,Pattern 1,22.948729128232213,33.40964696110529,1195.467392553406,680.8036748096644,365,ssp585,ACCESS-CM2,2090
凉高线（453）,Pattern 1,21.9803321428218,32.275668218915484,1023.0156466288693,775.9767675352332,365,ssp585,ACCESS-CM2,2090
北山一回（453）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
北山三回（455）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
北山二回（454）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
北山五回（458）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
北山四回（457）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
北清一回(459),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
北清二回(461),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
医专一回（476）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
双走线（451）,Pattern 1,21.431178288503872,31.685963901997486,931.9679922793466,840.353653561585,365,ssp585,ACCESS-CM2,2090
双龙线（455）,Pattern 2,21.431178288503872,31.685963901997486,931.9679922793466,840.353653561585,365,ssp585,ACCESS-CM2,2090
古化线(456),Pattern 1,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,ssp585,ACCESS-CM2,2090
古国线(462),Pattern 1,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,ssp585,ACCESS-CM2,2090
古沙线(454),Pattern 2,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,ssp585,ACCESS-CM2,2090
古瑞二回(464),Pattern 1,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,ssp585,ACCESS-CM2,2090
古瑞线(455),Pattern 1,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,ssp585,ACCESS-CM2,2090
古铁线(458),Pattern 2,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,ssp585,ACCESS-CM2,2090
后关线（461）,Pattern 1,21.983530650528344,32.31239956994325,1028.2482880724858,778.2475258471723,365,ssp585,ACCESS-CM2,2090
后桥线（455）,Pattern 2,20.747841342765284,30.930985526809348,824.1959667870611,913.0096478429107,365,ssp585,ACCESS-CM2,2090
后紫线（462）,Pattern 1,21.0820186897342,31.2635508108905,875.5275170347888,872.3529784160796,365,ssp585,ACCESS-CM2,2090
后铁线（454）,Pattern 1,22.41298854665787,32.75493480508465,1095.522483021739,726.3312062275635,365,ssp585,ACCESS-CM2,2090
周医一回(464),Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
周医二回(468),Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
周家坝一回(456),Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
周柳线(452),Pattern 1,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
周铁一回(459),Pattern 2,22.63407191168392,33.16249090499002,1148.9217622717024,717.2033796524828,365,ssp585,ACCESS-CM2,2090
壤杨线（456）,Pattern 2,22.977043491314706,33.40450719421443,1195.8651534333642,671.072568268359,365,ssp585,ACCESS-CM2,2090
壤武线（453）,Pattern 2,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,ssp585,ACCESS-CM2,2090
壤武线（457）,Pattern 2,22.606042626385722,32.948734106432006,1126.080172847048,706.1137336044757,365,ssp585,ACCESS-CM2,2090
壤渡线（454）,Pattern 1,22.977043491314706,33.40450719421443,1195.8651534333642,671.072568268359,365,ssp585,ACCESS-CM2,2090
壤电线（458）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大三一回（456）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大三二回（478）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大医线（453）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大周线(451),Pattern 2,23.27165389057454,33.85397680739056,1266.7267284469935,651.9713864486869,365,ssp585,ACCESS-CM2,2090
大安二回（459）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大安线（461）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大新二回（467）,Pattern 1,23.60987600603636,34.088339790868346,1306.9351724051687,598.9050293240336,365,ssp585,ACCESS-CM2,2090
大桥一回（466）,Pattern 2,23.60987600603636,34.088339790868346,1306.9351724051687,598.9050293240336,365,ssp585,ACCESS-CM2,2090
大桥三回（455）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大桥二回（462）,Pattern 2,21.91066361124076,32.28867085122877,1015.8845211475716,786.1073223465564,365,ssp585,ACCESS-CM2,2090
大桥四回（468）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大铁线（469）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
大高线（477）,Pattern 1,23.60987600603636,34.088339790868346,1306.9351724051687,598.9050293240336,365,ssp585,ACCESS-CM2,2090
太九一回（464）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太九二回（469）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太九线（459）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太双一回（467）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太双三回（463）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太双二回（462）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太塘一回（468）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太塘二回（471）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太山一回（466）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太山二回（456）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太水一回（461）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太水二回（455）,Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太福二回（472）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太禾线（458）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
太金线（457）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
宁凉线（457）,Pattern 1,21.9803321428218,32.275668218915484,1023.0156466288693,775.9767675352332,365,ssp585,ACCESS-CM2,2090
小周线(452),Pattern 1,23.242322933568676,33.81088867039772,1259.5489785407262,655.4789388703247,365,ssp585,ACCESS-CM2,2090
平升一回（455）,Pattern 1,22.674668993833905,33.133091540634595,1151.1675266083514,708.911522191201,365,ssp585,ACCESS-CM2,2090
平升二回（459）,Pattern 1,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,ssp585,ACCESS-CM2,2090
平登线（458）,Pattern 1,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,ssp585,ACCESS-CM2,2090
平贝线（456）,Pattern 1,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,ssp585,ACCESS-CM2,2090
平铁线（457）,Pattern 2,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,ssp585,ACCESS-CM2,2090
映周线(451),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映天一回(455),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映天三回(466),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映天二回(468),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映平线（453）,Pattern 1,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,ssp585,ACCESS-CM2,2090
映水线(472),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映流三回(454),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映流二回(473),Pattern 1,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映流线(453),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映申线(474),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映登线(452),Pattern 1,22.486002421662892,32.947605233266366,1120.314029939188,732.6808940229029,365,ssp585,ACCESS-CM2,2090
映祥线(471),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
映龙二回(469),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
未来城一回（459）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
未来城二回（477）,Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
枇杷坪一回(457),Pattern 2,23.7285423536858,34.40676739330743,1352.3524148532958,607.0097104857579,365,ssp585,ACCESS-CM2,2090
